date,price,bedrooms,grade,has_basement,living_in_m2,renovated,nice_view,perfect_condition,real_bathrooms,has_lavatory,single_floor,month,quartile_zone
2014-05-13,415000.0,2,1,True,182.08988,False,False,True,1,True,True,5,2
2015-02-26,401000.0,1,2,False,117.05778,False,False,False,1,True,False,2,4
2014-06-13,883000.0,3,5,False,340.95401,False,False,False,2,True,False,6,4
2014-07-22,780000.0,3,3,True,314.94117,True,False,False,1,False,False,7,3
2014-10-28,817000.0,2,3,True,214.60593,False,False,False,1,True,False,10,4
2014-10-20,530000.0,2,3,False,174.65764,True,False,False,2,True,False,10,3
2015-04-30,405000.0,3,3,False,222.9672,False,False,False,2,True,False,4,2
2015-01-27,799990.0,3,3,True,235.97362,True,False,True,3,True,False,1,3
2014-09-11,175000.0,3,1,False,120.7739,False,False,False,1,False,False,9,1
2015-01-08,815000.0,2,4,True,214.60593,False,True,False,2,False,False,1,4
2014-10-09,452500.0,2,2,False,208.10272,False,False,False,2,True,False,10,3
2014-11-26,420000.0,3,3,True,235.97362,True,False,False,2,True,True,11,2
2014-08-27,270000.0,2,1,True,117.05778,False,False,False,1,True,True,8,2
2014-09-09,570000.0,2,2,True,270.34773,False,False,False,1,True,True,9,4
2015-03-27,506950.0,2,3,False,193.23824,False,False,False,2,True,False,3,3
2014-05-16,451000.0,2,2,True,144.92867999999999,False,True,False,1,True,False,5,2
2014-11-12,475000.0,2,3,False,210.88981,False,False,True,1,True,True,11,2
2014-08-29,400000.0,3,3,False,222.781394,False,False,False,2,True,False,8,1
2014-09-16,428000.0,1,3,False,125.41905,False,False,False,2,False,True,9,4
2015-04-14,375000.0,2,2,False,127.27711,True,False,False,1,True,True,4,2
2014-10-10,257000.0,2,3,False,161.65122,False,False,False,2,True,False,10,1
2014-12-24,325000.0,1,1,False,89.18688,False,False,False,1,False,False,12,3
2014-11-07,290000.0,2,2,False,129.13517,False,False,False,1,True,False,11,2
2014-06-23,750000.0,2,3,True,169.08346,False,False,False,2,False,False,6,3
2014-05-15,280000.0,2,1,False,123.56099,False,False,False,1,False,False,5,2
2014-06-05,425000.0,3,2,False,226.68332,False,True,False,2,True,False,6,1
2014-08-22,325000.0,1,2,False,83.6127,False,False,False,1,False,True,8,2
2014-06-24,998000.0,3,4,False,224.82526,False,False,False,2,True,False,6,4
2014-08-13,385000.0,2,3,True,167.2254,False,False,False,1,True,True,8,2
2014-09-23,542000.0,2,3,True,184.87697,False,False,False,2,True,True,9,4
2015-03-12,395000.0,2,2,False,130.0642,False,False,False,1,True,True,3,3
2015-05-14,360000.0,3,2,False,187.66406,False,False,False,2,True,False,5,1
2014-10-08,715500.0,2,3,True,223.89623,False,True,False,2,True,True,10,3
2014-09-17,500000.0,2,2,True,189.52212,False,False,False,1,True,True,9,3
2014-12-12,399888.0,3,2,True,220.18010999999998,False,False,False,1,False,False,12,1
2015-05-07,254000.0,2,2,False,136.56741,False,False,False,2,False,True,5,2
2015-04-29,441000.0,2,2,False,143.07062,False,False,False,1,True,True,4,3
2014-06-20,203000.0,2,1,False,106.83845,False,False,False,1,False,True,6,1
2014-08-25,290000.0,2,2,True,139.3545,False,False,False,2,True,True,8,1
2014-09-26,272000.0,3,3,False,192.30921,False,False,False,2,True,False,9,1
2015-03-30,340000.0,3,2,False,194.16727,False,False,False,2,True,False,3,2
2014-07-21,359950.0,2,3,False,235.97362,False,False,False,2,True,False,7,1
2014-05-28,325000.0,1,2,False,97.54814999999999,False,False,False,2,True,False,5,3
2014-07-21,215000.0,3,2,True,143.07062,False,False,False,2,False,True,7,1
2015-03-23,525000.0,2,2,True,204.3866,False,False,False,3,True,False,3,2
2014-09-16,169900.0,2,1,False,84.54173,False,False,False,1,False,False,9,1
2015-04-09,549950.0,3,3,False,351.17334,False,False,False,2,True,False,4,2
2014-09-09,374500.0,3,4,False,291.250905,False,False,False,2,True,False,9,1
2014-10-09,565000.0,3,3,False,211.81884,False,False,False,2,True,False,10,3
2014-10-17,522500.0,3,2,True,195.09629999999999,False,False,True,1,True,True,10,3
2014-11-14,455000.0,2,2,False,120.7739,False,False,False,1,True,True,11,4
2014-08-22,424240.0,2,3,False,193.23824,False,False,False,2,False,False,8,4
2015-04-12,375000.0,3,2,True,132.85129,False,False,False,2,True,True,4,1
2015-02-19,417200.0,1,1,False,92.903,False,False,False,1,False,True,2,3
2015-02-05,215000.0,2,2,False,98.47718,True,False,False,1,False,True,2,2
2015-03-06,185850.0,2,2,False,151.43189,True,False,False,1,True,True,3,1
2014-05-22,301350.0,2,2,True,172.79958,False,False,True,3,False,True,5,1
2014-06-10,392000.0,3,3,False,180.23182,False,False,False,2,True,False,6,2
2014-09-24,824000.0,3,5,False,339.09595,False,False,False,3,True,False,9,4
2015-03-24,409000.0,2,4,False,254.55422,False,False,False,2,True,False,3,1
2015-03-31,530000.0,3,2,True,223.89623,False,True,False,2,True,True,3,2
2014-12-18,200000.0,2,1,False,101.26427,False,False,False,1,True,True,12,1
2014-12-05,495200.0,3,2,True,251.76713,False,False,False,2,True,True,12,3
2015-03-24,738000.0,2,2,False,118.91584,False,False,False,1,False,True,3,3
2015-02-13,680000.0,3,4,False,305.65087,False,False,False,2,True,False,2,4
2014-07-30,295500.0,2,2,True,123.56099,False,False,False,1,True,True,7,1
2014-09-26,880000.0,3,4,False,377.18618,False,False,False,3,True,False,9,4
2015-02-13,641000.0,2,2,False,137.49644,False,False,False,1,True,True,2,4
2015-01-23,600000.0,2,1,False,90.11591,False,False,False,1,False,True,1,4
2014-10-13,495000.0,3,3,True,276.85094,False,False,False,2,True,True,10,2
2014-07-23,250000.0,2,2,True,188.59309,False,False,False,1,True,True,7,1
2014-10-29,865000.0,3,5,False,251.76713,False,False,False,2,True,False,10,3
2015-03-25,455000.0,1,2,False,117.05778,False,False,False,1,True,True,3,3
2014-09-08,237500.0,2,2,False,137.49644,False,False,False,1,True,True,9,1
2014-05-23,440000.0,3,2,True,237.83168,False,False,False,2,True,True,5,3
2015-04-27,700000.0,2,2,True,197.88339,False,False,False,2,False,False,4,3
2015-04-06,368888.0,2,2,False,138.42547,False,False,False,1,True,True,4,2
2014-08-08,459950.0,3,3,True,225.75429,False,False,False,1,True,True,8,2
2014-10-28,159995.0,1,1,True,92.903,False,False,True,1,False,True,10,1
2015-01-28,315000.0,3,2,False,258.27034,False,False,False,2,True,False,1,1
2015-01-27,273500.0,2,2,False,144.92867999999999,False,False,False,1,True,True,1,1
2014-12-04,343000.0,1,1,False,96.61912,False,False,True,1,True,True,12,2
2015-02-03,377000.0,3,3,False,201.59951,False,False,False,2,True,False,2,1
2015-03-17,370000.0,1,2,True,116.12875,False,False,False,1,False,True,3,3
2014-06-10,750000.0,3,2,True,255.48325,True,True,False,3,True,False,6,4
2014-05-28,621138.0,2,4,False,202.52854,False,False,False,2,True,False,5,4
2014-10-17,265000.0,2,2,True,124.49002,False,False,False,2,True,True,10,1
2014-10-02,449500.0,2,2,False,117.05778,False,False,False,2,True,False,10,3
2014-10-24,540000.0,3,4,False,264.77355,False,False,False,2,True,False,10,3
2014-08-12,380000.0,3,3,False,213.6769,False,False,False,2,True,False,8,2
2014-08-05,317000.0,2,3,False,142.14159,False,False,False,1,True,True,8,2
2014-10-21,370000.0,2,2,False,142.14159,False,False,False,1,True,True,10,2
2014-07-10,469000.0,3,3,True,249.90906999999999,False,False,False,2,True,True,7,3
2014-07-16,269900.0,2,2,True,161.65122,False,False,False,2,True,True,7,1
2014-07-14,933399.0,2,4,True,366.03782,False,False,False,2,True,False,7,4
2014-06-05,210000.0,3,2,True,178.37376,False,False,False,1,True,True,6,1
2015-01-20,300000.0,2,2,False,136.56741,False,False,False,2,False,True,1,1
2015-04-28,186375.0,2,2,False,92.903,False,False,False,1,False,True,4,2
2015-03-25,680000.0,3,3,True,204.3866,False,True,False,1,False,True,3,2
2014-07-21,485000.0,2,4,False,266.63161,False,False,False,2,True,False,7,1
2014-06-18,485000.0,1,3,True,132.85129,False,False,False,2,True,False,6,3
2014-11-17,540000.0,2,2,True,149.57383,False,False,False,1,True,False,11,3
2014-09-18,885000.0,2,2,True,240.61877,False,False,True,2,False,False,9,4
2015-05-12,602500.0,1,5,True,287.07027,False,False,False,2,True,True,5,2
2014-10-06,295000.0,3,2,True,158.86413,False,False,True,2,False,True,10,1
2015-02-23,357500.0,2,2,False,143.07062,False,False,False,1,True,True,2,2
2014-12-16,930000.0,1,2,True,167.2254,False,True,False,1,True,True,12,4
2014-07-22,750000.0,2,5,False,303.79281,False,False,False,2,True,False,7,2
2014-10-18,394000.0,3,3,True,336.30886,False,False,False,3,True,False,10,2
2014-05-29,402000.0,1,2,False,65.96113,False,False,False,1,False,False,5,4
2014-09-16,800000.0,3,4,False,308.43796,False,False,False,2,True,False,9,4
2015-04-08,392500.0,2,2,False,154.21898,False,False,False,1,False,True,4,2
2015-03-23,308000.0,3,2,False,182.08988,False,False,False,2,True,False,3,1
2014-11-07,320000.0,2,2,False,141.21256,False,False,False,1,False,False,11,2
2014-05-07,379500.0,1,2,True,152.36092,False,False,False,1,False,True,5,4
2014-10-10,395000.0,2,3,False,188.59309,False,True,False,1,True,True,10,1
2015-04-15,421000.0,2,2,False,102.1933,False,False,True,1,True,True,4,2
2014-05-13,465000.0,2,2,False,117.98681,False,False,False,1,True,True,5,3
2015-02-23,775000.0,3,2,True,189.52212,False,False,True,2,True,False,2,3
2014-05-16,480000.0,3,2,False,225.75429,False,False,False,2,True,False,5,3
2014-11-25,431750.0,1,3,False,130.0642,False,False,False,2,False,True,11,2
2015-03-05,289950.0,2,2,False,195.003397,False,False,False,2,True,False,3,1
2014-12-01,400000.0,2,3,False,239.68974,True,False,False,2,True,False,12,4
2014-11-25,325500.0,2,2,True,143.07062,False,False,False,1,True,True,11,2
2014-06-24,349950.0,3,3,False,194.16727,False,False,False,2,True,False,6,2
2014-09-26,599000.0,1,2,False,143.99965,True,False,False,1,False,True,9,3
2014-06-23,235000.0,3,2,False,202.52854,False,False,False,3,False,False,6,1
2015-03-17,379900.0,2,3,False,203.45757,False,False,False,2,True,False,3,2
2014-05-12,690000.0,3,4,False,248.05101,False,False,False,2,True,False,5,3
2014-08-26,500000.0,1,4,True,145.85771,False,False,False,2,True,False,8,4
2014-10-27,289000.0,1,1,True,93.83203,False,False,False,1,False,True,10,1
2014-09-11,549995.0,3,3,True,247.12198,False,False,False,3,True,False,9,2
2014-09-15,430000.0,3,2,False,360.46364,False,False,False,3,False,False,9,2
2014-10-15,298900.0,2,2,False,172.056356,False,False,False,2,True,False,10,1
2014-10-30,395000.0,2,3,True,165.36734,False,False,False,2,True,True,10,2
2015-05-13,180000.0,1,1,False,74.3224,False,False,False,1,False,True,5,2
2015-03-04,224975.0,2,1,False,89.18688,False,False,False,1,False,True,3,2
2014-05-13,771000.0,2,4,True,165.36734,False,False,False,2,True,False,5,3
2015-03-23,580000.0,1,2,False,113.34166,False,True,False,1,True,True,3,3
2015-01-14,665000.0,2,3,True,250.8381,False,True,False,1,True,True,1,3
2014-09-04,808250.0,2,3,True,162.58025,True,False,False,2,False,True,9,4
2014-05-13,319000.0,2,2,False,129.13517,False,False,False,1,False,True,5,4
2014-12-16,635000.0,2,2,True,180.23182,False,True,False,1,True,True,12,3
2014-11-24,290000.0,2,2,False,163.50928,False,False,False,2,False,True,11,1
2014-12-15,256950.0,1,4,True,99.40621,False,False,False,2,False,False,12,1
2014-05-20,330000.0,2,1,False,109.62554,False,False,False,1,False,True,5,3
2014-07-30,385000.0,3,2,True,194.16727,False,False,False,3,False,True,7,1
2015-01-23,255000.0,3,2,False,154.21898,False,False,False,2,True,False,1,1
2014-06-16,284000.0,2,2,False,174.65764,False,False,False,2,True,False,6,1
2015-04-08,302500.0,2,2,False,157.00607,False,False,False,2,True,False,4,1
2014-08-04,553500.0,1,2,False,78.96755,False,False,False,1,False,True,8,4
2014-06-03,430000.0,3,2,True,166.29637,False,False,False,2,True,True,6,2
2015-05-11,382880.0,2,2,False,150.50286,False,False,False,2,False,True,5,2
2014-09-11,600000.0,3,4,True,292.64445,False,False,True,3,True,True,9,3
2014-06-11,545000.0,1,3,False,115.19972,False,False,False,1,True,False,6,3
2014-09-19,340000.0,3,3,True,221.10914,False,False,False,3,False,True,9,1
2014-10-03,597400.0,3,2,False,224.82526,False,False,False,2,True,False,10,4
2014-08-28,340000.0,2,2,True,159.79316,False,False,False,1,True,True,8,1
2014-05-20,620000.0,2,2,False,230.39944,False,False,False,2,True,False,5,4
2014-06-26,300000.0,2,3,False,165.36734,False,False,False,2,True,True,6,2
2015-02-27,400000.0,2,3,False,135.63838,False,False,False,2,True,False,2,3
2014-05-28,370000.0,2,1,False,74.3224,False,False,False,1,False,True,5,3
2015-03-18,599950.0,2,2,False,156.07704,False,False,False,1,False,True,3,1
2014-08-27,780000.0,3,5,False,338.16692,False,False,False,2,True,False,8,3
2014-08-04,488000.0,2,3,False,180.23182,False,False,False,2,True,False,8,3
2014-07-01,540000.0,3,2,True,202.52854,False,False,False,2,True,True,7,4
2014-07-16,542126.0,3,3,False,219.25108,False,False,False,2,True,False,7,4
2014-08-12,325000.0,3,2,False,182.08988,False,False,False,2,True,False,8,2
2014-05-19,251200.0,3,2,True,121.70293,False,False,False,1,True,True,5,1
2014-10-03,304000.0,2,2,True,159.79316,False,True,False,1,True,True,10,1
2015-03-05,306000.0,2,2,False,110.55457,False,False,False,1,False,True,3,2
2014-05-06,367500.0,2,3,False,130.99323,False,False,False,1,True,True,5,3
2014-08-06,532500.0,3,3,True,231.32847,False,False,False,2,True,False,8,3
2015-03-24,157340.0,1,2,False,83.6127,False,False,False,1,False,True,3,1
2014-06-10,219900.0,2,1,False,90.11591,False,False,False,1,False,True,6,1
2014-07-18,590000.0,3,4,False,212.74787,False,False,False,2,True,False,7,4
2014-11-14,425000.0,1,2,False,155.14801,False,False,False,1,False,True,11,2
2014-05-19,485000.0,1,3,False,117.05778,False,False,False,2,True,False,5,3
2015-03-11,230000.0,2,1,False,104.05136,False,False,False,1,False,True,3,3
2015-01-15,221000.0,2,2,False,116.12875,False,False,False,1,False,True,1,1
2015-05-05,525000.0,2,3,True,243.40586,False,False,False,1,True,True,5,3
2015-04-17,1137500.0,3,3,True,293.57348,False,True,False,3,True,False,4,3
2014-05-28,430000.0,2,3,True,361.39267,True,True,False,3,True,True,5,1
2014-10-07,255000.0,2,2,False,130.99323,False,False,True,1,True,True,10,1
2014-08-15,300000.0,3,2,True,146.78674,False,False,True,2,False,True,8,1
2014-08-25,734500.0,3,5,False,304.72184,False,False,False,2,True,False,8,4
2014-11-13,435000.0,2,3,True,314.01214,False,False,False,2,True,False,11,2
2014-05-19,560000.0,3,2,True,154.21898,False,False,False,1,False,False,5,3
2014-06-19,450000.0,3,3,False,222.9672,False,False,False,2,True,False,6,2
2014-08-13,330000.0,3,3,True,193.23824,False,False,False,2,True,True,8,2
2015-03-26,550000.0,1,2,False,91.04494,False,False,False,1,False,True,3,3
2014-12-02,258000.0,2,1,False,96.61912,False,False,True,1,True,True,12,1
2014-05-23,625000.0,2,4,False,241.5478,False,False,False,2,True,True,5,4
2014-06-24,455000.0,3,2,False,274.06385,False,False,False,2,True,False,6,2
2015-02-02,424950.0,1,3,False,92.903,False,False,False,1,True,False,2,3
2014-07-09,415000.0,3,2,False,170.94152,False,False,False,1,True,False,7,3
2014-09-30,176000.0,1,3,False,85.47076,False,False,False,1,False,True,9,1
2015-02-26,525000.0,2,2,False,93.83203,False,False,False,1,False,True,2,4
2014-06-26,235000.0,3,2,True,232.2575,False,False,False,2,True,True,6,1
2014-07-24,716000.0,2,5,False,210.88981,False,False,False,2,True,True,7,3
2015-02-23,328500.0,2,2,False,129.13517,False,False,False,2,True,False,2,2
2014-10-25,450000.0,2,2,False,161.65122,False,False,False,1,True,False,10,2
2014-09-25,355000.0,3,2,True,257.34131,False,False,False,2,True,True,9,1
2014-10-08,250000.0,2,2,False,126.34808,False,False,False,1,True,True,10,2
2015-04-23,730000.0,3,3,True,217.39302,False,False,False,1,True,False,4,3
2014-10-27,275000.0,2,2,True,147.71577,False,False,False,3,False,True,10,2
2014-08-18,468000.0,1,3,True,137.49644,False,False,False,2,True,False,8,4
2014-11-14,840000.0,3,4,True,259.19937,False,False,False,2,True,True,11,3
2014-07-01,515000.0,2,3,False,186.73503,False,False,False,2,True,False,7,2
2014-10-14,898000.0,1,3,True,229.47041,False,False,False,2,True,True,10,4
2014-09-29,455000.0,1,1,False,95.69009,False,False,True,1,False,True,9,3
2014-10-23,515700.0,2,3,False,202.52854,False,False,False,2,True,False,10,2
2014-08-01,445000.0,3,2,True,244.33489,True,False,False,2,False,False,8,1
2014-06-20,660000.0,3,3,False,281.49609,False,False,True,3,True,False,6,3
2015-05-11,310000.0,2,2,False,116.12875,False,False,False,1,False,True,5,2
2015-04-14,325000.0,3,3,False,204.3866,False,False,False,2,True,False,4,1
2015-04-27,485000.0,1,3,False,100.33524,False,False,False,1,False,True,4,3
2014-08-20,399963.0,3,3,False,243.40586,False,False,False,2,True,False,8,1
2014-06-05,355500.0,2,3,False,241.5478,False,False,False,2,True,False,6,2
2014-11-24,390000.0,2,3,True,232.2575,False,False,False,2,True,True,11,1
2015-03-25,526000.0,2,3,True,185.806,False,False,False,2,True,True,3,4
2014-05-28,186950.0,1,2,False,129.13517,False,False,False,2,False,False,5,1
2014-09-05,251700.0,2,2,True,168.15443,False,False,False,2,True,True,9,1
2014-12-30,190000.0,2,1,False,70.60628,False,False,False,1,True,True,12,3
2014-12-16,589000.0,3,3,False,205.31563,False,False,False,1,False,False,12,3
2015-04-20,188200.0,2,2,False,117.05778,False,False,False,1,False,True,4,1
2014-09-30,463500.0,1,1,False,101.26427,False,False,False,1,False,True,9,2
2015-04-29,380000.0,2,2,False,107.76748,False,False,False,1,False,True,4,4
2014-08-05,237000.0,2,3,True,158.86413,False,False,False,2,False,True,8,1
2014-12-12,425000.0,1,3,True,118.91584,False,True,False,1,False,True,12,3
2014-08-13,484000.0,3,3,True,306.5799,False,False,False,2,True,True,8,2
2014-10-09,215000.0,2,1,False,75.25143,False,False,False,1,False,True,10,2
2014-12-19,386100.0,2,2,False,117.98681,False,False,True,2,False,True,12,2
2015-04-22,122000.0,1,1,False,70.60628,False,False,False,1,False,True,4,1
2015-05-13,170000.0,2,1,False,90.11591,False,False,False,1,False,True,5,1
2015-04-17,470500.0,3,3,True,232.2575,False,False,False,2,True,True,4,4
2015-04-15,730000.0,2,3,False,153.28995,False,False,False,1,True,False,4,3
2014-11-06,320000.0,3,3,True,199.74145,False,False,False,2,True,True,11,1
2014-10-06,589000.0,2,3,False,219.25108,False,False,False,2,False,True,10,3
2015-03-31,463800.0,2,2,False,91.04494,False,False,False,1,True,True,3,4
2014-10-29,393000.0,3,1,False,149.57383,False,False,False,1,True,True,10,3
2014-10-08,427500.0,3,3,False,225.75429,False,False,False,2,True,False,10,2
2014-09-22,353000.0,2,2,False,176.5157,False,False,False,2,True,False,9,2
2015-03-13,970000.0,3,4,True,334.4508,False,False,False,2,True,False,3,4
2014-05-06,390000.0,2,2,False,117.05778,False,False,False,1,True,True,5,3
2014-10-29,950000.0,3,4,False,380.9023,False,False,False,3,False,False,10,4
2014-11-06,465000.0,2,2,False,132.85129,False,False,False,2,False,True,11,4
2014-06-02,290000.0,2,3,False,193.23824,False,False,False,2,True,False,6,1
2014-07-01,825000.0,3,4,False,370.68297,False,False,False,2,True,False,7,4
2014-12-02,209000.0,2,2,False,123.56099,False,False,False,1,False,True,12,1
2015-04-17,350000.0,3,2,False,154.21898,False,False,False,2,True,False,4,2
2014-12-05,330000.0,3,3,False,276.85094,False,False,False,2,True,False,12,1
2014-12-04,450000.0,3,2,True,171.87055,False,False,True,1,True,True,12,2
2014-10-08,482500.0,1,4,False,108.69651,False,False,False,2,True,False,10,3
2014-08-13,772000.0,3,2,True,232.2575,False,False,False,2,True,True,8,4
2014-12-17,336500.0,2,2,False,170.01248999999999,False,False,False,2,False,True,12,1
2015-03-23,275500.0,3,2,False,119.84487,False,False,False,1,False,False,3,1
2014-10-14,145000.0,2,2,False,93.83203,False,False,False,1,False,True,10,1
2015-02-06,366400.0,3,3,True,189.52212,False,False,False,2,True,True,2,1
2015-03-27,579000.0,3,3,True,230.39944,False,False,False,1,True,True,3,3
2014-05-26,379950.0,2,2,True,157.00607,False,False,False,1,True,True,5,2
2015-03-23,302200.0,3,2,False,160.72219,False,False,False,1,True,True,3,2
2014-06-10,307000.0,3,1,False,106.83845,False,False,False,1,False,False,6,2
2014-12-19,1050000.0,2,3,True,194.16727,False,False,False,2,False,False,12,4
2014-07-17,891000.0,3,2,True,216.46399,False,False,True,2,False,False,7,3
2014-10-14,584950.0,3,4,False,299.14766,False,False,False,3,False,False,10,2
2015-04-22,490000.0,3,2,False,245.26391999999998,False,False,False,3,False,False,4,3
2014-11-17,496000.0,2,2,False,202.52854,False,False,False,2,True,False,11,3
2015-04-21,287500.0,3,2,False,113.34166,False,False,True,2,False,True,4,1
2014-08-22,224000.0,2,2,False,133.78032,False,False,False,1,True,True,8,2
2014-07-25,560000.0,3,3,False,201.59951,False,False,False,3,False,False,7,3
2015-05-01,550000.0,3,3,False,299.14766,False,False,False,2,True,False,5,2
2015-05-08,530000.0,2,3,False,227.61235,False,True,False,3,False,False,5,1
2014-07-15,495000.0,3,3,True,256.41228,False,False,False,1,True,True,7,2
2014-06-05,269000.0,2,2,True,157.00607,False,False,False,1,False,True,6,1
2014-07-23,577500.0,2,4,False,185.806,False,False,False,2,True,False,7,2
2015-01-07,580000.0,3,1,True,241.5478,False,False,False,2,False,False,1,4
2014-08-04,451000.0,2,3,False,190.45115,False,False,False,2,True,False,8,3
2015-01-22,781000.0,2,3,True,192.30921,False,False,True,2,True,False,1,3
2015-02-25,425500.0,3,2,False,141.21256,False,False,False,1,True,True,2,2
2014-07-07,631500.0,3,3,True,235.04459,False,False,False,2,False,False,7,3
2014-10-15,250000.0,3,2,True,172.79958,False,False,False,1,True,True,10,1
2015-03-24,750000.0,3,2,True,181.16085,False,True,False,1,True,False,3,3
2015-03-11,1010000.0,3,4,True,325.1605,False,True,False,3,True,False,3,3
2014-09-09,344950.0,2,3,True,173.72861,False,False,True,1,True,True,9,2
2014-12-23,379000.0,2,3,False,247.12198,False,False,False,3,True,False,12,2
2014-07-31,513000.0,3,2,True,210.88981,False,False,False,2,False,True,7,4
2015-02-13,334000.0,1,2,False,62.24501,True,False,False,1,False,True,2,3
2014-07-11,299950.0,2,3,False,148.6448,False,False,False,2,True,False,7,1
2015-02-11,889950.0,3,4,False,343.7411,False,False,False,3,True,False,2,4
2014-10-28,292500.0,1,1,False,69.67725,False,False,False,1,False,True,10,2
2015-04-03,365000.0,3,2,False,286.14124,True,False,False,1,True,False,4,1
2015-03-10,212625.0,1,1,False,89.18688,False,False,False,1,False,True,3,2
2015-04-16,234000.0,2,2,False,111.4836,False,False,False,1,True,True,4,1
2015-04-24,515000.0,2,3,True,226.68332,False,False,False,3,False,False,4,2
2014-09-15,525000.0,2,2,False,148.6448,False,False,True,2,False,True,9,4
2015-03-23,722500.0,3,4,False,228.54138,False,False,False,2,True,False,3,4
2014-05-08,636000.0,1,2,False,114.27069,False,False,True,1,True,False,5,4
2015-04-02,475000.0,2,3,False,175.58667,False,False,False,2,True,False,4,3
2015-03-19,725000.0,3,5,False,348.38625,False,False,False,2,True,False,3,1
2014-05-13,322500.0,2,2,False,125.41905,False,False,False,2,False,True,5,2
2014-06-26,575000.0,3,4,True,342.81207,False,True,False,3,False,True,6,1
2014-06-30,896000.0,3,3,True,234.11556,False,True,False,2,True,True,6,4
2014-11-06,635000.0,3,4,False,223.89623,False,False,False,2,True,False,11,2
2014-08-21,634000.0,2,4,False,231.32847,False,False,False,2,True,False,8,3
2014-06-11,495000.0,3,3,True,319.58632,False,False,False,3,False,False,6,1
2014-10-28,255000.0,3,2,True,153.28995,False,False,False,1,True,True,10,1
2014-11-26,705000.0,2,4,True,183.01891,False,True,False,3,False,False,11,3
2014-09-30,344950.0,2,1,False,136.56741,False,False,True,2,False,True,9,2
2014-09-04,285000.0,2,2,True,133.78032,False,False,False,1,False,True,9,2
2014-10-07,717000.0,3,3,False,235.97362,False,False,False,2,True,False,10,4
2015-03-20,386000.0,3,3,False,230.21363399999998,False,False,False,2,True,False,3,1
2014-07-01,875000.0,3,4,False,356.74752,False,False,False,3,True,False,7,4
2014-11-25,978000.0,2,4,True,222.03817,False,False,False,1,True,False,11,4
2014-05-07,600000.0,2,4,True,228.54138,False,False,False,2,True,True,5,3
2014-11-13,227950.0,2,2,False,104.05136,False,False,False,1,True,True,11,1
2014-06-10,558000.0,3,2,True,202.52854,False,False,False,2,False,True,6,3
2015-04-13,840000.0,3,4,False,230.39944,False,False,False,2,True,False,4,4
2014-06-06,387500.0,2,2,False,144.92867999999999,False,False,False,1,False,True,6,2
2014-11-04,380000.0,2,2,True,170.94152,False,False,False,2,True,True,11,2
2014-11-21,950000.0,3,3,True,232.2575,False,False,False,2,True,True,11,4
2015-05-12,390000.0,2,2,True,132.85129,False,True,False,1,True,True,5,2
2014-12-02,520000.0,3,4,True,231.32847,False,False,False,2,True,False,12,3
2014-12-19,567000.0,2,3,False,192.30921,False,False,False,2,True,False,12,3
2014-11-18,255000.0,1,1,False,57.59986,False,False,False,1,False,True,11,2
2014-06-25,346500.0,1,2,True,149.57383,False,False,False,1,True,True,6,2
2014-06-20,425000.0,2,2,True,166.29637,False,False,False,2,True,True,6,3
2014-12-10,345950.0,3,3,False,124.49002,False,False,False,1,False,False,12,2
2015-01-06,315000.0,2,2,False,82.68367,False,False,False,1,False,True,1,2
2014-10-03,476100.0,3,2,True,171.87055,False,False,False,2,True,False,10,3
2014-12-10,215000.0,2,2,False,122.817766,False,False,False,2,True,False,12,1
2015-01-06,340000.0,2,2,False,161.65122,False,False,False,1,True,True,1,2
2014-10-03,562500.0,3,3,False,215.53496,False,False,False,2,True,False,10,2
2014-07-28,182000.0,2,2,True,182.08988,False,False,False,2,True,True,7,1
2014-07-29,341000.0,2,3,False,162.58025,False,False,False,2,True,False,7,2
2015-04-28,215000.0,2,1,False,89.18688,False,False,False,1,False,True,4,2
2014-12-05,565000.0,3,3,True,237.83168,False,False,False,3,False,True,12,2
2015-04-28,354000.0,2,3,False,200.67048,False,False,False,2,True,False,4,1
2014-05-22,319950.0,1,2,False,99.40621,False,True,True,1,False,True,5,1
2014-06-23,199950.0,3,2,False,161.65122,False,False,False,2,True,True,6,1
2014-10-13,695000.0,3,4,False,259.19937,False,False,False,2,True,False,10,4
2015-02-03,348000.0,1,2,False,117.98681,False,False,False,2,True,False,2,3
2014-05-29,400000.0,3,2,True,179.30279,False,False,False,2,False,True,5,2
2014-07-10,355000.0,2,3,False,196.02533,False,False,False,2,True,False,7,1
2014-07-28,371000.0,3,2,False,157.00607,False,False,False,1,True,True,7,2
2015-04-22,342000.0,3,4,False,182.461492,False,False,False,2,True,False,4,1
2014-09-10,616200.0,3,4,True,364.17976,False,False,False,3,True,False,9,3
2015-04-07,425000.0,3,1,False,117.05778,False,False,False,1,False,False,4,1
2015-03-27,680000.0,2,2,True,173.72861,False,False,False,1,True,True,3,3
2014-06-10,399950.0,1,2,False,65.96113,False,False,False,1,False,False,6,4
2015-01-21,555000.0,3,3,False,227.61235,False,False,False,2,True,False,1,3
2014-09-02,475000.0,2,2,True,230.39944,False,False,True,1,True,False,9,2
2014-06-13,589000.0,2,2,True,209.03175,False,False,False,2,False,True,6,3
2014-12-15,220000.0,3,2,False,133.78032,False,False,False,1,False,True,12,1
2014-05-06,650000.0,2,2,True,151.43189,False,True,False,1,True,True,5,3
2014-07-02,255000.0,3,2,True,225.75429,False,False,False,2,False,True,7,1
